IngredientId,IngredientName,IngredientTypeEN,Calories,Energy,Fat,SaturatedFat,Carbohydrate,Sugars,Fibre,Protein,Salt,Liquid,Mass,Small,Medium,Large
0,Bacon loin steaks - lean - grilled,0,158,668,4.3,1.55,1.1,1.1,0,28.9,2475,FALSE,0,0,0,0
0,Bacon rashers - back - dry-cured - grilled,0,257,1071,15.9,6.00,0.0,0.0,0,28.4,4325,FALSE,0,0,0,0
0,Bacon rashers - back - dry-fried,0,295,1225,22.0,8.30,0.0,0.0,0,24.2,3525,FALSE,0,0,0,0
0,Bacon rashers - back - fat trimmed - grilled,0,214,892,12.3,4.60,0.0,0.0,0,25.7,3575,FALSE,0,0,0,0
0,Bacon rashers - back - fat trimmed - raw,0,136,568,6.7,2.50,0.0,0.0,0,18.8,2500,FALSE,0,0,0,0
0,Bacon rashers - back - grilled,0,287,1194,21.6,8.10,0.0,0.0,0,23.2,3475,FALSE,0,0,0,0
0,Bacon rashers - back - grilled crispy,0,313,1308,18.8,7.10,0.0,0.0,0,36.0,5000,FALSE,0,0,0,0
0,Bacon rashers - back - microwaved,0,307,1274,23.3,8.80,0.0,0.0,0,24.2,4325,FALSE,0,0,0,0
0,Bacon rashers - back - raw,0,215,891,16.5,6.20,0.0,0.0,0,16.5,2850,FALSE,0,0,0,0
0,Bacon rashers - back - reduced salt - grilled,0,282,1172,20.6,7.80,0.0,0.0,0,24.1,2825,FALSE,0,0,0,0
0,Bacon rashers - back - smoked - grilled,0,293,1216,22.1,8.30,0.0,0.0,0,23.4,3475,FALSE,0,0,0,0
0,Bacon rashers - back - sweetcure - grilled,0,258,1074,17.4,6.60,1.6,1.6,0,23.8,3475,FALSE,0,0,0,0
0,Bacon rashers - back - 'tendersweet' - grilled,0,213,889,11.9,4.50,0,0,0,26.4,3475,FALSE,0,0,0,0
0,Bacon rashers - middle - fried in corn oil,0,350,1452,28.5,9.80,0.0,0.0,0,23.4,3475,FALSE,0,0,0,0
0,Bacon rashers - middle - grilled,0,307,1276,23.1,8.40,0.0,0.0,0,24.8,3475,FALSE,0,0,0,0
0,Bacon rashers - middle - raw,0,241,998,20.0,7.30,0.0,0.0,0,15.2,2625,FALSE,0,0,0,0
0,Bacon rashers - streaky - fried in corn oil,0,335,1389,26.6,9.10,0.0,0.0,0,23.8,4200,FALSE,0,0,0,0
0,Bacon rashers - streaky - grilled,0,337,1400,26.9,9.80,0.0,0.0,0,23.8,4200,FALSE,0,0,0,0
0,Bacon rashers - streaky - raw,0,276,1142,23.6,8.20,0.0,0.0,0,15.8,3150,FALSE,0,0,0,0
0,Bacon - fat only - average - cooked,0,692,2852,72.8,28.50,0.0,0.0,0,9.3,1850,FALSE,0,0,0,0
0,Bacon - fat only - average - raw,0,747,3075,80.9,31.50,0.0,0.0,0,4.8,1050,FALSE,0,0,0,0
0,Bagels - plain,0,273,1161,1.8,0,57.8,4.8,0,10.0,1000,FALSE,0,0,0,0
0,Baked beans - canned in barbecue sauce,0,77,329,0.4,0,14.0,4.8,0,5.3,650,FALSE,0,0,0,0
0,Baked beans - canned in tomato sauce,0,81,343,0.5,0.09,15.0,4.8,0,5.0,652.5,FALSE,0,0,0,0
0,Baked beans - canned in tomato sauce - reduced sugar - reduced salt,0,75,320,0.5,0.09,13.5,3.3,0,5,475,FALSE,0,0,0,0
0,Baked beans - canned in tomato sauce - with pork sausages,0,98,411,4.5,0,11.0,4.0,0,6.0,650,FALSE,0,0,0,0
0,Baking fat and margarine (75-90% fat) - hard block,0,688,2827,76.4,26.41,0.0,0.0,0,0,1500,FALSE,0,0,0,0
0,Baking powder,0,163,693,0.0,0.00,37.8,0.0,0,5.2,29500,FALSE,0,0,0,0
0,Banana bread - homemade,0,331,1396,12.4,3.27,53.9,36.3,0,4.4,427.5,FALSE,0,0,0,0
0,Banana split - homemade,0,205,858,11.8,6.91,23.9,18.4,0,2.3,95,FALSE,0,0,0,0
0,Bananas - flesh only,0,81,348,0.1,0.04,20.3,18.1,0,1.2,0,FALSE,0,0,0,0
0,Bananas - raw - flesh only - weighed with skin,0,51,217,0,0.03,12.8,11.4,0,0.8,0,FALSE,0,0,0,0
0,Bannocks - made with beremeal - homemade,0,266,1131,1.7,0.23,56.8,3.1,0,9.3,277.5,FALSE,0,0,0,0
0,Bannocks - made with wheat flour - homemade,0,292,1246,1.3,0.46,65.5,2.4,0,8.5,380,FALSE,0,0,0,0
0,Barbecue sauce,0,140,598,0.1,0.00,36.1,29.9,0,1.0,1575,FALSE,0,0,0,0
